"categorySetId","questionPhrase","questionType","questionImageId","solutionImageId","autor","pointsToAchieve","profession","level","Answer1","Answer2","Answer3","ZO1","ZO2","ZO3","ZO4","ZO5","solution1","solution2","solution3"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.2","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","ZO","1099","","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Durchmesser =145 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =180 mm</SPAN>","<SPAN STYLE="""" >Durchmesser =220 mm</SPAN>","<SPAN STYLE="""" >1000 W</SPAN>","<SPAN STYLE="""" >1500 W</SPAN>","<SPAN STYLE="""" >2000 W</SPAN>","<SPAN STYLE="""" >2600 W</SPAN>","VOID","ab","bc","cd"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","ZO","1219","","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Welches sind die Vorteile dieser W&auml;rmepumpenart?</SPAN>","<SPAN STYLE="""" >Welches sind die Nachteile dieser W&auml;rmepumpenart?</SPAN>","VOID","<SPAN STYLE="""" >Vereisung des Verdampfers bei tiefen Aussenlufttemperaturen.</SPAN>","<SPAN STYLE="""" >Luftstr&ouml;mungs- und Vibrationsger&auml;usche bei unfachlicher Installation m&ouml;glich.</SPAN>","<SPAN STYLE="""" >Kosteng&uuml;nstig gegen&uuml;ber anderen W&auml;rmepumpenarten</SPAN>","<SPAN STYLE="""" >Keine geologischen Abkl&auml;rungen n&ouml;tig.</SPAN>","<SPAN STYLE="""" >Der Wirkungsgrad sinkt bei kalter Witterung.</SPAN>","dc","abe","VOID"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Luft-Wasser</SPAN>","ZO","1220","","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Luft-Wasser</SPAN>","<SPAN STYLE="""" >Wasser-Wasser</SPAN>","<SPAN STYLE="""" >Sole-Wasser</SPAN>","<SPAN STYLE="""" >Bild a</SPAN>","<SPAN STYLE="""" >Bild b</SPAN>","<SPAN STYLE="""" >Bild c</SPAN>","<SPAN STYLE="""" >Bild d</SPAN>","VOID","b","c","ad"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Kompressor</SPAN>","ZO","1228","","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Kompressor</SPAN>","<SPAN STYLE="""" >Kondensator</SPAN>","<SPAN STYLE="""" >Verdampfer</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","a","d"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.3","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","ZO","1229","","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Diese Rohrleitungen f&uuml;hren zur Bodenheizung.</SPAN>","<SPAN STYLE="""" >Hier nimmt das K&auml;ltemittel W&auml;rmeenergie auf.</SPAN>","<SPAN STYLE="""" >In diesem Teil steht das K&auml;ltemittel unter dem kleinsten Druck im ganzen System.</SPAN>","<SPAN STYLE="""" >A</SPAN>","<SPAN STYLE="""" >B</SPAN>","<SPAN STYLE="""" >C</SPAN>","<SPAN STYLE="""" >D</SPAN>","VOID","c","b","b"
"5.12.4","<SPAN STYLE="""" >Welchen Vorteil hat eine hohe Wassertemperatur bei einem Warmwasserspeicher?</SPAN>","ZO","1207","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Welchen Vorteil hat eine hohe Wassertemperatur bei einem Warmwasserspeicher?</SPAN>","<SPAN STYLE="""" >Welcher Nachteil hat eine hohe Wassertemperatur bei einem Warmwasserspeicher?</SPAN>","VOID","<SPAN STYLE="""" >Vermehrte Kalkablagerungen</SPAN>","<SPAN STYLE="""" >Gr&ouml;ssere Warmwasserreserven bei gleichem Speicherinhalt</SPAN>","<SPAN STYLE="""" >Gr&ouml;ssere Standverluste durch W&auml;rmeabstrahlung</SPAN>","<SPAN STYLE="""" >Kleinerer Speicher bei gleichem Warmwasserbedarf</SPAN>","<SPAN STYLE="""" >Verbrennungsgefahr bei den Zapfstellen (Hahnen)</SPAN>","bd","ace","VOID"
"5.12.4","<SPAN STYLE="""" >Welchen Vorteil hat eine hohe Wassertemperatur bei einem Warmwasserspeicher?</SPAN>","ZO","1207","","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Welchen Vorteil hat eine hohe Wassertemperatur bei einem Warmwasserspeicher?</SPAN>","<SPAN STYLE="""" >Welcher Nachteil hat eine hohe Wassertemperatur bei einem Warmwasserspeicher?</SPAN>","VOID","<SPAN STYLE="""" >Vermehrte Kalkablagerungen</SPAN>","<SPAN STYLE="""" >Gr&ouml;ssere Warmwasserreserven bei gleichem Speicherinhalt</SPAN>","<SPAN STYLE="""" >Gr&ouml;ssere Standverluste durch W&auml;rmeabstrahlung</SPAN>","<SPAN STYLE="""" >Kleinerer Speicher bei gleichem Warmwasserbedarf</SPAN>","<SPAN STYLE="""" >Verbrennungsgefahr bei den Zapfstellen (Hahnen)</SPAN>","bd","ace","VOID"
